Year,Month,Day,Average of 5 cm,Average of 10 cm,Average of 20 cm,Average of 30 cm,Average of 40 cm,Average of 50 cm,Average of 60 cm,Average of 80 cm,Average of 100 cm,Average of 125 cm,Average of 150 cm,Average of 175 cm,Average of 200 cm,Average of 225 cm
2015,7,3,22.90708333,21.43083333,19.5975,18.11458333,17.07625,16.18041667,15.39291667,14.10416667,13.12,11.84791667,10.62041667,9.556666667,,
2015,7,4,23.25375,21.73125,19.61708333,18.15041667,17.15208333,16.26041667,15.46375,14.1475,13.17375,11.90375,10.69125,9.624166667,,
2015,7,5,21.54708333,21.12583333,20.10125,18.64833333,17.53416667,16.52708333,15.69416667,14.31583333,13.27958333,11.9875,10.79291667,9.712083333,,
2015,7,6,20.61208333,20.175,19.61791667,18.53291667,17.57125,16.66291667,15.85916667,14.47833333,13.40791667,12.095,10.87708333,9.8,,
2015,7,7,19.52625,18.59208333,18.07958333,17.62041667,17.06958333,16.455,15.75208333,14.49125,13.52708333,12.22666667,10.95708333,9.885,,
2015,7,8,19.76583333,19.12375,18.36666667,17.53291667,16.87375,16.22416667,15.62541667,14.49041667,13.54958333,12.26875,11.04583333,9.952916667,,
2015,7,9,21.86458333,20.31625,18.80458333,17.68041667,16.88041667,16.19583333,15.565,14.4675,13.61125,12.38458333,11.155,10.07125,,
2015,7,10,23.65541667,21.93333333,19.90458333,18.35125,17.2625,16.38958333,15.65083333,14.48083333,13.65,12.45,11.24125,10.15541667,,
2015,7,11,24.35208333,22.87458333,20.83208333,19.06,17.80583333,16.76291667,15.92583333,14.60958333,13.68291667,12.46791667,11.30208333,10.21958333,,
2015,7,12,24.4675,23.26916667,21.48166667,19.6275,18.26541667,17.14375,16.2075,14.765,13.78291667,12.53333333,11.34541667,10.27041667,,
2015,7,13,23.61541667,22.78958333,21.4825,19.90625,18.63208333,17.52416667,16.54041667,15.0075,13.93,12.63125,11.41416667,10.34333333,,
2015,7,14,24.34583333,23.07708333,21.57,20.01208333,18.78375,17.735,16.76666667,15.22708333,14.12875,12.77375,11.51,10.43083333,,
2015,7,15,22.92625,22.3775,21.39583333,20.07125,18.95,17.90833333,16.97333333,15.41958333,14.23958333,12.83916667,11.57125,10.46791667,,
2015,7,16,22.37625,21.99958333,21.18833333,19.99041667,18.98541667,18.01375,17.14458333,15.62,14.39708333,12.96375,11.67875,10.55166667,,
2015,7,17,21.28916667,20.94708333,20.45125,19.62916667,18.79,17.9725,17.1425,15.72166667,14.55541667,13.12375,11.77458333,10.64291667,,
2015,7,18,20.57,20.45333333,20.0025,19.26333333,18.535,17.82,17.08666667,15.77458333,14.67666667,13.25666667,11.90416667,10.75416667,,
2015,7,19,22.94291667,21.74375,20.22,19.16583333,18.34916667,17.66458333,16.97333333,15.76875,14.74166667,13.36541667,12.00958333,10.8575,,
2015,7,20,22.515,21.60125,20.60833333,19.54291667,18.59708333,17.77958333,17.02375,15.78583333,14.8025,13.46375,12.1325,10.97666667,,
2015,7,21,22.21833333,21.01958333,20.01125,19.19958333,18.44041667,17.74,17.005,15.77708333,14.8375,13.52,12.1925,11.04458333,,
2015,7,22,24.69666667,23.07208333,21.03833333,19.58125,18.55666667,17.73291667,16.99666667,15.78291667,14.85625,13.55541667,12.26458333,11.115,,
2015,7,23,25.5125,24.03375,21.92958333,20.26916667,19.04666667,18.04875,17.20333333,15.87666667,14.89208333,13.59083333,12.3225,11.17541667,,
2015,7,24,24.67708333,23.42041667,21.99541667,20.63125,19.47583333,18.44333333,17.52041667,16.07916667,15.04291667,13.71625,12.425,11.28833333,,
2015,7,25,24.21166667,23.16625,21.87958333,20.64458333,19.61458333,18.62583333,17.73375,16.23875,15.1475,13.7625,12.47958333,11.32416667,,
2015,7,26,25.35416667,24.00583333,22.47583333,21.03916667,19.87208333,18.83583333,17.91875,16.42833333,15.3225,13.89958333,12.57,11.40916667,,
2015,7,27,24.91958333,23.73833333,22.33208333,21.07166667,19.99375,18.99791667,18.0775,16.56833333,15.43208333,13.99125,12.63791667,11.46375,,
2015,7,28,23.63833333,23.07916667,22.35208333,21.24708333,20.17125,19.16208333,18.24833333,16.73541667,15.53708333,14.07166667,12.70916667,11.52208333,,
2015,7,29,22.08083333,21.42291667,20.82125,20.35958333,19.76708333,19.06,18.30583333,16.89458333,15.69583333,14.21583333,12.83291667,11.6375,,
2015,7,30,22.52666667,21.78083333,20.82208333,20.07708333,19.40708333,18.76416667,18.105,16.86708333,15.77833333,14.3275,12.92791667,11.72333333,,
2015,7,31,22.12375,21.53625,20.6925,19.9875,19.30916667,18.66958333,18.01333333,16.84708333,15.83333333,14.43541667,13.04208333,11.83666667,,
2015,8,1,22.41,21.45208333,20.44916667,19.74166667,19.11125,18.50833333,17.88,16.75875,15.83208333,14.47916667,13.10708333,11.905,,
2015,8,2,22.51458333,21.87416667,21.03791667,20.07125,19.245,18.53041667,17.88166667,16.77333333,15.84083333,14.52375,13.18875,11.99166667,,
2015,8,3,20.39041667,20.13125,19.9725,19.54375,19.00791667,18.45125,17.83375,16.74208333,15.83083333,14.55291667,13.2275,12.05333333,,
2015,8,4,20.35625,19.93541667,19.55333333,19.14125,18.67083333,18.20708333,17.66458333,16.68375,15.82791667,14.58666667,13.28208333,12.12208333,,
2015,8,5,20.29041667,19.73166667,19.10416667,18.725,18.33958333,17.89625,17.4175,16.49041667,15.68416667,14.48666667,13.25333333,12.0975,,
2015,8,6,22.5675,21.63333333,20.11708333,19.06291667,18.34916667,17.80666667,17.33166667,16.45958333,15.66125,14.50875,13.31208333,12.17541667,,
2015,8,7,23.23166667,21.92125,20.41708333,19.355,18.5325,17.90666667,17.31916667,16.37416667,15.64458333,14.54041667,13.35375,12.24916667,,
2015,8,8,22.65083333,21.71833333,20.54583333,19.56375,18.7,18.03458333,17.40916667,16.42041667,15.65958333,14.5625,13.3925,12.31541667,,
2015,8,9,22.19958333,21.47208333,20.30833333,19.42583333,18.66541667,18.03541667,17.44875,16.45666667,15.66916667,14.5525,13.41583333,12.345,,
2015,8,10,21.98625,21.33166667,20.2875,19.40166667,18.63875,18.02041667,17.45125,16.47666667,15.69166667,14.5725,13.44041667,12.38125,,
2015,8,11,22.79958333,21.6425,20.14333333,19.24541667,18.50875,17.92166667,17.36041667,16.39708333,15.63708333,14.54333333,13.42041667,12.38,,
2015,8,12,24.50208333,23.18375,20.98916667,19.65,18.67166667,17.96958333,17.38958333,16.42375,15.62541667,14.535,13.44,12.4025,,
2015,8,13,25.24125,23.82458333,21.77708333,20.24083333,19.03916667,18.18541667,17.51541667,16.45458333,15.65875,14.56416667,13.47833333,12.445,,
2015,8,14,26.47333333,24.70125,22.2725,20.60291667,19.32666667,18.415,17.69333333,16.54625,15.6925,14.57625,13.49041667,12.46833333,,
