"","month","day","year","avg.temp","penman.pet","rainfall","discharge","snow.depth"
"2922",9,30,2011,8.005,2.972,0,"4350",0
"2923",10,1,2011,14.017,6.731,0,"4200",0
"2924",10,2,2011,17.81,6.401,0,"3880",0
"2925",10,3,2011,19.33,6.172,0,"3560",0
"2926",10,4,2011,20.075,5.715,0,"3320",0
"2927",10,5,2011,24.425,9.652,0,"3200",0
"2928",10,6,2011,22.035,9.144,0,"3150",0
"2929",10,7,2011,21.035,8.153,0,"3130",0
"2930",10,8,2011,14.405,4.039,0,"3090",0
"2931",10,9,2011,10.396,1.549,3.81,"3130",0
"2932",10,10,2011,12.92,1.219,3.048,"3190",0
"2933",10,11,2011,14.385,2.616,0.254,"3180",0
"2934",10,12,2011,15.705,2.438,4.318,"2980",0
"2935",10,13,2011,10.093,2.565,0,"2790",0
"2936",10,14,2011,7.911,2.057,0,"2550",0
"2937",10,15,2011,8.1,3.353,0,"2440",0
"2938",10,16,2011,8.181,4.115,0,"2630",0
"2939",10,17,2011,7.733,4.724,0,"2900",0
"2940",10,18,2011,3.737,3.581,0,"3000",0
"2941",10,19,2011,2.113,1.753,0,"3050",0
"2942",10,20,2011,2.264,1.778,0,"3120",0
"2943",10,21,2011,8.502,2.972,0,"3160",0
"2944",10,22,2011,7.136,3.607,0,"3210",0
"2945",10,23,2011,9.314,3.708,0,"3260",0
"2946",10,24,2011,5.551,1.626,0,"3300",0
"2947",10,25,2011,7.723,1.829,0,"3340",0
"2948",10,26,2011,5.147,1.626,0,"3380",0
"2949",10,27,2011,1.889,1.676,0,"3390",0
"2950",10,28,2011,4.258,2.642,0,"3410",0
"2951",10,29,2011,1.495,2.642,0,"3460",0
"2952",10,30,2011,3.973,1.295,0,"3440",0
"2953",10,31,2011,6.703,3.226,0,"3400",0
"2954",11,1,2011,7.583,3.251,NA,"3400",0
"2955",11,2,2011,3.9,2.819,NA,"3410",0
"2956",11,3,2011,3.474,4.115,NA,"3370",0
"2957",11,4,2011,8.599,6.121,NA,"3310",0
"2958",11,5,2011,9.254,3.962,NA,"3220",0
"2959",11,6,2011,6.361,2.667,NA,"3290",0
"2960",11,7,2011,-0.355,2.946,NA,"3390",0
"2961",11,8,2011,1.065,2.515,NA,"3520",0
"2962",11,9,2011,0.368,2.083,NA,"3550",0
"2963",11,10,2011,-0.253,2.261,NA,"3640",0
"2964",11,11,2011,4.599,3.099,NA,"3650",0
"2965",11,12,2011,2.257,1.981,NA,"3670",0
"2966",11,13,2011,2.373,1.626,NA,"3680",0
"2967",11,14,2011,1.233,1.676,NA,"3640",0
"2968",11,15,2011,-4.042,0.762,NA,"3540",0
"2969",11,16,2011,-8.102,0.965,NA,"3430",10
"2970",11,17,2011,-10.281,0.813,NA,"3040",13
"2971",11,18,2011,-4.319,0.864,NA,"2480",10
"2972",11,19,2011,-10.26,0.813,NA,"2140",7
"2973",11,20,2011,-10.542,0.66,NA,"1700",5
"2974",11,21,2011,-6.792,0.889,NA,"1560",3
"2975",11,22,2011,-1.492,1.092,NA,"1790",2
"2976",11,23,2011,5.178,2.489,NA,"2130",0
"2977",11,24,2011,6.439,1.854,NA,"2460",0
"2978",11,25,2011,2.042,0.711,NA,"2790",0
"2979",11,26,2011,0.108,0.813,NA,"3060",0
"2980",11,27,2011,-4.197,0.889,NA,"3200",0
"2981",11,28,2011,0.895,2.515,NA,"3240",0
"2982",11,29,2011,-3.507,1.626,NA,"3250",0
"2983",11,30,2011,-2.414,1.041,NA,"3140",0
"2984",12,1,2011,-7.988,0.991,NA,"2810",0
"2985",12,2,2011,-1.831,2.261,NA,"2440",0
"2986",12,3,2011,-3.358,0.889,NA,"2220",0
"2987",12,4,2011,-9.323,0.66,NA,"2130",0
"2988",12,5,2011,-15.085,0.432,NA,"2030",0
"2989",12,6,2011,-10.411,1.727,NA,"1960",0
"2990",12,7,2011,-4.403,1.753,NA,"1910",0
"2991",12,8,2011,-10.876,1.397,NA,"1840",0
"2992",12,9,2011,-12.65,1.067,NA,"1790",0
"2993",12,10,2011,-4.085,1.448,NA,"1830",0
"2994",12,11,2011,-1.627,1.092,NA,"1990",0
"2995",12,12,2011,-7.223,0.432,NA,"2160",0
"2996",12,13,2011,-4.494,0.356,NA,"2310",0
"2997",12,14,2011,-1.72,0.305,NA,"2390",0
"2998",12,15,2011,-5.914,1.372,NA,"2440",0
"2999",12,16,2011,-9.389,0.356,NA,"2450",0
"3000",12,17,2011,-5.144,0.991,NA,"2460",0
"3001",12,18,2011,2.168,2.21,NA,"2490",0
"3002",12,19,2011,-6.057,0.483,NA,"2530",0
"3003",12,20,2011,-1.672,1.753,NA,"2530",0
"3004",12,21,2011,-2.142,0.838,NA,"2480",0
"3005",12,22,2011,-4.761,0.838,NA,"2360",0
"3006",12,23,2011,-6.396,1.143,NA,"2320",0
"3007",12,24,2011,-4.652,2.388,NA,"2260",0
"3008",12,25,2011,2.043,2.515,NA,"2240",0
"3009",12,26,2011,1.981,3.175,NA,"2270",0
"3010",12,27,2011,-10.714,0.889,NA,"2300",0
"3011",12,28,2011,-4.722,0.711,NA,"2270",0
"3012",12,29,2011,-7.977,0.381,NA,"2230",22
"3013",12,30,2011,-4.498,0,NA,"2170",21
"3014",12,31,2011,-1.915,0.33,NA,"2170",71
"3015",1,1,2012,-6.2,1.143,NA,"2170",125
"3016",1,2,2012,-13.755,0.381,NA,"2130",114
"3017",1,3,2012,-5.576,1.676,NA,"2100",109
"3018",1,4,2012,-3.676,0.432,NA,"2080",102
"3019",1,5,2012,-1.125,1.702,NA,"2060",99
"3020",1,6,2012,-0.009,1.295,NA,"2040",0
"3021",1,7,2012,-0.783,0.356,NA,"2050",0
"3022",1,8,2012,-2.161,0.711,NA,"2080",0
"3023",1,9,2012,2.589,1.245,NA,"2200",0
"3024",1,10,2012,2.667,0.584,NA,"2350",0
"3025",1,11,2012,-6.753,1.753,NA,"2370",0
"3026",1,12,2012,-17.225,0.533,NA,"2240",0
"3027",1,13,2012,-16.225,0.432,NA,"2100",0
"3028",1,14,2012,-5.501,0.406,NA,"1900",23
"3029",1,15,2012,-4.561,0.991,NA,"1700",37
"3030",1,16,2012,-14.225,0.813,NA,"1580",31
"3031",1,17,2012,-19.87,0.356,NA,"1700",27
"3032",1,18,2012,-22.365,0.432,NA,"1830",26
"3033",1,19,2012,-22.515,0.508,NA,"1920",37
"3034",1,20,2012,-17.97,0.406,NA,"1950",34
"3035",1,21,2012,-14.465,1.067,NA,"1930",33
"3036",1,22,2012,-5.101,0.254,NA,"1950",29
"3037",1,23,2012,-9.68,0.66,NA,"1940",52
"3038",1,24,2012,-12.029,0.457,NA,"1920",53
"3039",1,25,2012,-6.702,0.686,NA,"1910",50
"3040",1,26,2012,-2.822,1.295,NA,"1910",49
"3041",1,27,2012,-4.677,1.041,NA,"1930",37
"3042",1,28,2012,-9.125,1.041,NA,"1940",53
"3043",1,29,2012,-14.925,0.66,NA,"1930",51
"3044",1,30,2012,-3.994,0.584,NA,"1940",70
"3045",1,31,2012,-3.721,0.381,NA,"1950",68
"3046",2,1,2012,-2.467,0.762,NA,"1970",67
"3047",2,2,2012,-6.413,0.203,NA,"2020",64
"3048",2,3,2012,-4.72,0.102,NA,"2070",64
"3049",2,4,2012,-1.269,0.33,NA,"2020",65
"3050",2,5,2012,-0.931,1.016,NA,"1980",64
"3051",2,6,2012,-5.233,1.346,NA,"1950",61
"3052",2,7,2012,-12.605,0.737,NA,"1940",58
"3053",2,8,2012,-6.549,1.372,NA,"1930",57
"3054",2,9,2012,-11.278,1.549,NA,"1920",12
"3055",2,10,2012,-19.755,0.737,NA,"1890",8
"3056",2,11,2012,-15.505,0.864,NA,"1860",7
"3057",2,12,2012,-9.755,1.397,NA,"1870",5
"3058",2,13,2012,-6.262,1.499,NA,"1900",1
"3059",2,14,2012,-4.62,0.813,NA,"1980",0
"3060",2,15,2012,-1.736,0.711,NA,"2000",0
"3061",2,16,2012,-2.342,1.041,NA,"1990",2
"3062",2,17,2012,-5.323,0.711,NA,"1980",0
"3063",2,18,2012,-2.596,1.727,NA,"1920",0
"3064",2,19,2012,-1.397,1.727,NA,"1920",0
"3065",2,20,2012,0.183,0.711,NA,"1960",0
"3066",2,21,2012,-3.724,0.965,NA,"1950",99
"3067",2,22,2012,-8.227,0.457,NA,"1920",103
"3068",2,23,2012,-7.587,1.016,NA,"1920",105
"3069",2,24,2012,-12.032,0.94,NA,"1930",133
"3070",2,25,2012,-15.52,0.813,NA,"1920",132
"3071",2,26,2012,-8.108,0.813,NA,"1900",127
"3072",2,27,2012,-15.73,0.66,NA,"1880",198
"3073",2,28,2012,-8.442,1.372,NA,"1860",190
"3074",2,29,2012,-2.588,0.889,NA,"1910",181
"3075",3,1,2012,-3.876,0.66,NA,"1950",173
"3076",3,2,2012,-5.956,1.041,NA,"1980",180
"3077",3,3,2012,-15.21,0.813,NA,"2000",210
"3078",3,4,2012,-13.57,0.66,NA,"2050",210
"3079",3,5,2012,-7.636,1.676,NA,"2000",223
"3080",3,6,2012,-1.232,1.346,NA,"1950",214
"3081",3,7,2012,-5.712,1.473,NA,"1860",208
"3082",3,8,2012,-8.222,1.575,NA,"1850",207
"3083",3,9,2012,-9.529,1.829,NA,"1900",225
"3084",3,10,2012,2.824,2.235,NA,"2000",214
"3085",3,11,2012,6.379,2.718,NA,"2050",169
"3086",3,12,2012,7.383,1.854,NA,"2150",0
"3087",3,13,2012,7.621,3.454,NA,"2500",0
"3088",3,14,2012,6.384,3.353,NA,"3250",0
"3089",3,15,2012,7.341,2.87,NA,"4750",0
"3090",3,16,2012,11.289,4.978,NA,"6850",0
"3091",3,17,2012,12.224,2.972,NA,"9000",0
"3092",3,18,2012,15.805,3.505,NA,"10500",0
"3093",3,19,2012,17.39,3.708,NA,"13900",0
"3094",3,20,2012,8.519,3.607,NA,"13500",0
"3095",3,21,2012,10.503,3.988,NA,"12100",0
"3096",3,22,2012,9.792,2.946,NA,"10200",0
"3097",3,23,2012,13.355,0.432,NA,"8530",0
"3098",3,24,2012,6.31,1.295,NA,"7790",0
"3099",3,25,2012,0.847,2.464,NA,"7230",0
"3100",3,26,2012,4.483,3.251,NA,"7230",0
"3101",3,27,2012,5.568,1.499,NA,"6840",0
"3102",3,28,2012,3.339,1.016,NA,"6220",0
"3103",3,29,2012,2.818,0.432,NA,"5700",0
"3104",3,30,2012,7.223,1.829,NA,"5330",0
"3105",3,31,2012,13.63,3.81,NA,"5210",0
"3106",4,1,2012,14.324,6.045,0,"5490",0
"3107",4,2,2012,8.506,1.727,0,"5870",0
"3108",4,3,2012,7.727,4.115,0.254,"5860",0
"3109",4,4,2012,7.902,4.572,0,"5710",0
"3110",4,5,2012,9.576,5.766,0,"5490",0
"3111",4,6,2012,10.682,7.874,0,"5230",0
"3112",4,7,2012,6.974,4.826,0,"4970",0
"3113",4,8,2012,6.28,6.553,0,"4800",0
"3114",4,9,2012,0.965,4.343,0,"4650",0
"3115",4,10,2012,-0.867,3.658,0,"4500",0
"3116",4,11,2012,1.245,3.658,0,"4320",0
"3117",4,12,2012,8.498,8.534,0,"4140",0
"3118",4,13,2012,9.675,1.651,8.636,"3980",0
"3119",4,14,2012,12.869,5.41,0,"3870",0
"3120",4,15,2012,5.992,2.489,0,"3830",0
"3121",4,16,2012,0.597,4.293,0,"3820",0
"3122",4,17,2012,5.915,4.902,11.938,"3890",0
"3123",4,18,2012,7.111,3.124,0,"4010",0
"3124",4,19,2012,8.054,3.251,0,"4190",0
"3125",4,20,2012,7.422,3.861,0,"5190",0
"3126",4,21,2012,6.362,1.88,1.778,"6560",0
"3127",4,22,2012,8.369,4.242,0,"7170",0
"3128",4,23,2012,12.68,7.468,0,"7150",0
"3129",4,24,2012,15.145,9.296,0,"6900",0
"3130",4,25,2012,11.719,8.128,0,"6710",0
"3131",4,26,2012,6.081,7.163,0,"6540",0
"3132",4,27,2012,9.213,5.055,0.254,"6330",0
"3133",4,28,2012,9.601,5.639,0,"6150",0
"3134",4,29,2012,9.916,2.642,6.35,"5960",0
"3135",4,30,2012,12.69,6.02,0,"5730",0
"3136",5,1,2012,15.11,3.251,2.032,"5460",0
"3137",5,2,2012,15.67,5.664,2.286,"5180",0
"3138",5,3,2012,13.122,4.724,0.254,"4970",0
"3139",5,4,2012,11.829,2.921,0,"4820",0
"3140",5,5,2012,16.595,5.715,0,"4780",0
"3141",5,6,2012,16.95,7.087,0,"4810",0
"3142",5,7,2012,13.69,5.512,4.318,"4830",0
"3143",5,8,2012,9.015,2.337,0,"4820",0
"3144",5,9,2012,11.162,5.867,0,"4760",0
"3145",5,10,2012,18.515,10.922,0,"4630",0
"3146",5,11,2012,13.05,8.865,0,"4470",0
"3147",5,12,2012,14.396,11.328,0,"4480",0
"3148",5,13,2012,20.76,13.31,0,"4570",0
"3149",5,14,2012,19.615,10.592,0,"4600",0
"3150",5,15,2012,14.53,8.839,0,"4490",0
"3151",5,16,2012,14.109,10.465,0,"4340",0
"3152",5,17,2012,23.62,11.379,0,"4130",0
"3153",5,18,2012,22.885,8.992,0,"3900",0
"3154",5,19,2012,11.61,2.032,6.35,"3780",0
"3155",5,20,2012,13.461,6.147,0,"3640",0
"3156",5,21,2012,15.338,6.401,0,"3450",0
"3157",5,22,2012,22.615,10.617,0.508,"3220",0
"3158",5,23,2012,18.31,6.045,0.508,"3000",0
"3159",5,24,2012,14.945,6.655,0,"2930",0
"3160",5,25,2012,10.111,6.045,0,"2890",0
"3161",5,26,2012,11.303,4.267,1.778,"2860",0
"3162",5,27,2012,15.74,2.032,20.066,"2890",0
"3163",5,28,2012,13.7,3.632,0.254,"2820",0
"3164",5,29,2012,7.814,2.997,1.27,"2950",0
"3165",5,30,2012,9.724,5.232,0,"3440",0
"3166",5,31,2012,14.459,6.731,0,"3760",0
"3167",6,1,2012,14.95,5.436,0.254,"3870",0
"3168",6,2,2012,17.72,7.493,0,"3920",0
"3169",6,3,2012,19.915,4.801,0,"3960",0
"3170",6,4,2012,20.81,8.56,0,"4010",0
"3171",6,5,2012,22.385,7.468,0,"4050",0
"3172",6,6,2012,23.665,7.315,0,"3940",0
"3173",6,7,2012,23.89,6.121,29.972,"3780",0
"3174",6,8,2012,21.525,6.604,0.254,"3540",0
"3175",6,9,2012,24.3,9.703,0,"3320",0
"3176",6,10,2012,17.84,2.184,18.542,"3160",0
"3177",6,11,2012,12.095,3.861,1.016,"3130",0
"3178",6,12,2012,13.257,6.883,0,"3130",0
"3179",6,13,2012,19.59,8.763,0,"3150",0
"3180",6,14,2012,21.035,7.112,9.652,"3040",0
"3181",6,15,2012,21.45,7.95,0,"2840",0
"3182",6,16,2012,17.875,5.131,2.286,"2830",0
"3183",6,17,2012,18.52,5.207,0,"2940",0
"3184",6,18,2012,20.405,8.89,0,"2860",0
"3185",6,19,2012,15.885,2.87,0,"2760",0
"3186",6,20,2012,18.29,2.997,12.446,"2710",0
"3187",6,21,2012,17.925,5.817,0,"2680",0
"3188",6,22,2012,18.295,6.071,0,"2720",0
"3189",6,23,2012,21.43,5.029,0,"2960",0
"3190",6,24,2012,18.825,6.706,0,"3330",0
"3191",6,25,2012,19.205,7.874,0,"3700",0
"3192",6,26,2012,22.585,9.119,0,"3840",0
"3193",6,27,2012,23.145,7.544,0,"3630",0
"3194",6,28,2012,22.05,10.846,0,"3280",0
"3195",6,29,2012,22.14,8.534,0,"2910",0
"3196",6,30,2012,22.12,5.563,0.508,"2630",0
"3197",7,1,2012,26.265,7.214,0,"2450",0
"3198",7,2,2012,27.02,4.801,0,"2460",0
"3199",7,3,2012,25.795,6.579,0,"2490",0
"3200",7,4,2012,24.885,4.978,0.762,"2480",0
"3201",7,5,2012,20.62,7.62,0,"2380",0
"3202",7,6,2012,20.815,3.81,9.652,"2330",0
"3203",7,7,2012,22.37,6.706,0,"2280",0
"3204",7,8,2012,23.36,6.96,0,"2170",0
"3205",7,9,2012,22.275,5.283,2.54,"2120",0
"3206",7,10,2012,23.665,7.036,0,"2100",0
"3207",7,11,2012,25.79,8.89,0,"2090",0
"3208",7,12,2012,25.05,5.334,19.812,"2040",0
"3209",7,13,2012,25.14,6.401,0,"1980",0
"3210",7,14,2012,25.4,6.731,0,"1960",0
"3211",7,15,2012,24.605,4.801,0,"1950",0
"3212",7,16,2012,23.73,5.893,0,"1920",0
"3213",7,17,2012,24.3,6.045,0,"1890",0
"3214",7,18,2012,23.68,6.452,0,"1850",0
"3215",7,19,2012,25.28,5.867,0.254,"1790",0
"3216",7,20,2012,26.62,6.985,0,"1700",0
"3217",7,21,2012,24.01,6.883,0,"1660",0
"3218",7,22,2012,26.155,8.179,0,"1650",0
"3219",7,23,2012,21.795,4.039,0,"1610",0
"3220",7,24,2012,22.505,6.071,43.688,"1550",0
"3221",7,25,2012,23.2,6.375,0.254,"1650",0
"3222",7,26,2012,19.545,4.648,0.762,"1400",0
"3223",7,27,2012,19.58,5.766,0,"1430",0
"3224",7,28,2012,21.325,5.309,0,"1760",0
"3225",7,29,2012,24.57,6.579,0.254,"2140",0
"3226",7,30,2012,22.605,5.893,0,"2230",0
"3227",7,31,2012,22.975,5.613,0,"2160",0
"3228",8,1,2012,22.515,4.547,0,"2050",0
"3229",8,2,2012,21.62,5.715,0,"2010",0
"3230",8,3,2012,22.7,4.318,21.844,"2000",0
"3231",8,4,2012,16.645,4.801,0.254,"1950",0
"3232",8,5,2012,17.525,6.629,0,"2250",0
"3233",8,6,2012,23.29,7.061,0,"2190",0
"3234",8,7,2012,18.85,3.277,14.732,"2050",0
"3235",8,8,2012,22.31,5.004,3.302,"2000",0
"3236",8,9,2012,17.73,3.912,0,"1900",0
"3237",8,10,2012,17.49,5.131,0,"1810",0
"3238",8,11,2012,16.63,3.226,0,"1800",0
"3239",8,12,2012,20.06,2.718,1.778,"1720",0
"3240",8,13,2012,17.975,4.47,0.254,"1660",0
"3241",8,14,2012,17.6,4.902,0,"1600",0
"3242",8,15,2012,17.89,2.87,0,"1540",0
"3243",8,16,2012,14.235,6.629,0,"1470",0
"3244",8,17,2012,15.593,5.791,0,"1430",0
"3245",8,18,2012,17.18,5.232,0,"1370",0
"3246",8,19,2012,16.305,5.029,0,"1340",0
"3247",8,20,2012,16.457,5.486,0,"1330",0
"3248",8,21,2012,21.19,7.722,0,"1320",0
"3249",8,22,2012,22.06,6.426,0,"1300",0
"3250",8,23,2012,23.085,5.715,0,"1290",0
"3251",8,24,2012,22.58,5.385,9.906,"1270",0
"3252",8,25,2012,20.09,6.502,0,"1320",0
"3253",8,26,2012,18.85,6.706,0,"1260",0
"3254",8,27,2012,19.535,4.953,0,"1210",0
"3255",8,28,2012,22.055,5.715,0,"1150",0
"3256",8,29,2012,25.29,7.468,2.54,"1120",0
"3257",8,30,2012,20.105,5.309,0,"1060",0
"3258",8,31,2012,19.445,5.893,0,"1000",0
"3259",9,1,2012,24.635,10.135,0,"963",0
"3260",9,2,2012,22.07,6.223,0,"924",0
"3261",9,3,2012,19.685,4.775,0.762,"913",0
"3262",9,4,2012,20.065,6.604,0,"929",0
"3263",9,5,2012,18.38,6.198,0.254,"919",0
"3264",9,6,2012,14.53,1.626,1.016,"944",0
"3265",9,7,2012,15.825,4.572,0,"953",0
"3266",9,8,2012,12.782,5.004,0,"916",0
"3267",9,9,2012,13.011,5.588,0,"928",0
"3268",9,10,2012,21.84,8.661,0,"916",0
"3269",9,11,2012,18.295,6.528,0,"889",0
"3270",9,12,2012,14.94,9.779,0,"870",0
"3271",9,13,2012,12.144,4.801,0,"835",0
"3272",9,14,2012,11.596,5.309,0,"812",0
"3273",9,15,2012,17.658,7.391,0,"805",0
"3274",9,16,2012,9.924,3.277,0,"802",0
"3275",9,17,2012,7.919,3.175,0,"811",0
"3276",9,18,2012,8.601,3.607,0,"816",0
"3277",9,19,2012,12.9,5.639,0,"788",0
"3278",9,20,2012,11.589,4.267,0,"815",0
"3279",9,21,2012,10.851,5.055,0.254,"803",0
"3280",9,22,2012,6.542,3.835,0,"827",0
"3281",9,23,2012,6.628,4.115,0,"839",0
"3282",9,24,2012,13.868,7.264,0,"830",0
"3283",9,25,2012,7.229,3.353,0,"834",0
"3284",9,26,2012,7.934,3.531,0,"835",0
"3285",9,27,2012,12.564,5.791,0,"825",0
"3286",9,28,2012,16.573,4.191,0,"805",0
"3287",9,29,2012,17.106,5.842,0,"804",0
"3288",9,30,2012,19.08,7.391,0,"789",0
"3289",10,1,2012,13.886,5.512,0,"782",0
"3290",10,2,2012,15.421,8.153,0,"784",0
"3291",10,3,2012,8.289,1.829,2.794,"727",0
"3292",10,4,2012,2.388,1.118,21.844,"768",0
"3293",10,5,2012,1.307,1.118,2.032,"762",62
"3294",10,6,2012,3.385,2.108,0,"773",95
"3295",10,7,2012,6.614,2.794,0,"778",65
"3296",10,8,2012,6.711,1.346,1.016,"798",0
"3297",10,9,2012,2.573,1.499,0,"816",0
"3298",10,10,2012,2.809,0.889,1.27,"810",0
"3299",10,11,2012,1.982,2.108,0.254,"784",0
"3300",10,12,2012,3.759,3.835,0,"806",0
"3301",10,13,2012,9.07,3.2,0,"775",0
"3302",10,14,2012,5.681,1.702,0,"804",0
"3303",10,15,2012,8.509,3.124,0,"824",0
"3304",10,16,2012,13.075,2.591,0,"803",0
"3305",10,17,2012,10.635,0.864,21.59,"844",0
"3306",10,18,2012,7.579,0.559,12.446,"892",0
"3307",10,19,2012,5.361,0.457,0.762,"1010",0
"3308",10,20,2012,7.061,0.991,0,"1080",0
"3309",10,21,2012,7.773,0.864,1.524,"1130",0
"3310",10,22,2012,5.454,0.66,1.778,"1120",0
"3311",10,23,2012,8.807,0.305,6.35,"1120",0
"3312",10,24,2012,4.343,1.067,0,"1060",0
"3313",10,25,2012,2.046,1.702,0,"1010",0
"3314",10,26,2012,0.616,1.854,0,"1030",0
"3315",10,27,2012,-2.395,0.66,0,"1030",0
"3316",10,28,2012,-1.729,0.813,0,"972",0
"3317",10,29,2012,4.994,1.702,0,"938",0
"3318",10,30,2012,3.659,1.626,0,"917",0
"3319",10,31,2012,5.667,1.6,0,"883",0
"3320",11,1,2012,-0.644,1.041,NA,"875",0
"3321",11,2,2012,-1.021,0.229,NA,"889",0
"3322",11,3,2012,0.19,0.203,NA,"901",74
"3323",11,4,2012,-0.452,0.102,NA,"909",104
"3324",11,5,2012,1.613,0.508,NA,"940",103
"3325",11,6,2012,4.126,0.813,NA,"942",32
"3326",11,7,2012,3.349,0.737,NA,"976",0
"3327",11,8,2012,2.318,0.991,NA,"992",0
"3328",11,9,2012,-0.704,0.762,NA,"1070",0
"3329",11,10,2012,-1.135,0.178,NA,"1120",0
"3330",11,11,2012,-5.776,0.737,NA,"1160",2
"3331",11,12,2012,-7.945,0.711,NA,"1130",31
"3332",11,13,2012,-6.664,0.356,NA,"1040",37
"3333",11,14,2012,-3.784,0.457,NA,"1030",35
"3334",11,15,2012,-2.949,0.686,NA,"1150",34
"3335",11,16,2012,-1.461,1.626,NA,"1090",31
"3336",11,17,2012,0.12,0.279,NA,"1130",22
"3337",11,18,2012,1.547,0.508,NA,"1270",21
"3338",11,19,2012,1.459,0.483,NA,"1280",0
"3339",11,20,2012,0.163,0.533,NA,"1310",0
"3340",11,21,2012,3.963,0.279,NA,"1350",0
"3341",11,22,2012,-5.693,0.762,NA,"1330",0
"3342",11,23,2012,-10.71,0.584,NA,"1100",62
"3343",11,24,2012,-8.878,0.787,NA,"850",59
"3344",11,25,2012,-8.798,0.762,NA,"640",68
"3345",11,26,2012,-10.856,0.711,NA,"560",69
"3346",11,27,2012,-6.428,0.356,NA,"615",70
"3347",11,28,2012,-4.077,0.66,NA,"775",74
"3348",11,29,2012,-9.56,0.559,NA,"835",34
"3349",11,30,2012,-3.376,0.61,NA,"805",34
"3350",12,1,2012,-0.792,0.305,NA,"780",38
"3351",12,2,2012,1.036,0.406,NA,"815",38
"3352",12,3,2012,-0.999,1.626,NA,"850",1
"3353",12,4,2012,-9.001,0.559,NA,"900",0
"3354",12,5,2012,-4.207,1.575,NA,"910",0
"3355",12,6,2012,-2.496,1.245,NA,"920",0
"3356",12,7,2012,-10.205,0.305,NA,"880",0
"3357",12,8,2012,-8.586,0.432,NA,"800",0
"3358",12,9,2012,-17.285,0.635,NA,"770",52
"3359",12,10,2012,-16.145,0.61,NA,"710",67
"3360",12,11,2012,-15.995,0.406,NA,"670",65
"3361",12,12,2012,-10.808,0.584,NA,"675",62
"3362",12,13,2012,-11.415,0.356,NA,"680",50
"3363",12,14,2012,-5.688,0.356,NA,"690",56
"3364",12,15,2012,-8.021,0.305,NA,"700",0
"3365",12,16,2012,-6.958,0.279,NA,"670",52
"3366",12,17,2012,-8.455,0.127,NA,"650",57
"3367",12,18,2012,-5.597,0.102,NA,"640",65
"3368",12,19,2012,-6.262,0.381,NA,"650",77
"3369",12,20,2012,-12.8,0.33,NA,"660",60
"3370",12,21,2012,-14.435,0.203,NA,"670",57
"3371",12,22,2012,-13.25,0.457,NA,"670",56
"3372",12,23,2012,-18.265,0.279,NA,"670",56
"3373",12,24,2012,-21.45,0.279,NA,"670",103
"3374",12,25,2012,-21.13,0.254,NA,"660",105
"3375",12,26,2012,-15.605,0.178,NA,"645",104
"3376",12,27,2012,-11.33,0.178,NA,"617",119
"3377",12,28,2012,-13.695,0.178,NA,"602",128
"3378",12,29,2012,-17.535,0.356,NA,"595",132
"3379",12,30,2012,-10.951,0.584,NA,"596",129
"3380",12,31,2012,-19.425,0.254,NA,"596",129
"3381",1,1,2013,-15.64,0.508,NA,"597",81
"3382",1,2,2013,-8.966,1.067,NA,"589",85
"3383",1,3,2013,-11.183,0.686,NA,"588",92
"3384",1,4,2013,-7.798,0.559,NA,"569",88
"3385",1,5,2013,-13.375,0.356,NA,"567",85
"3386",1,6,2013,-11.815,0.356,NA,"574",88
"3387",1,7,2013,-3.804,1.321,NA,"572",88
"3388",1,8,2013,-6.496,0.965,NA,"582",81
"3389",1,9,2013,-4.201,1.041,NA,"593",115
"3390",1,10,2013,0.09,1.473,NA,"593",106
"3391",1,11,2013,-6.055,0.838,NA,"594",0
"3392",1,12,2013,-16.48,0.483,NA,"598",37
"3393",1,13,2013,-18.285,0.33,NA,"598",67
"3394",1,14,2013,-16.135,0.406,NA,"593",65
"3395",1,15,2013,-9.501,1.346,NA,"595",62
"3396",1,16,2013,-8.669,2.515,NA,"596",65
"3397",1,17,2013,-15.36,0.508,NA,"599",72
"3398",1,18,2013,-9.727,0.33,NA,"596",92
"3399",1,19,2013,-11.413,1.549,NA,"594",150
"3400",1,20,2013,-21.585,0.533,NA,"582",143
"3401",1,21,2013,-24.79,0.33,NA,"582",143
"3402",1,22,2013,-21.015,0.33,NA,"573",138
"3403",1,23,2013,-21.01,0.584,NA,"573",154
"3404",1,24,2013,-19.57,0.864,NA,"573",149
"3405",1,25,2013,-16.585,0.762,NA,"573",191
"3406",1,26,2013,-16.005,0.787,NA,"545",185
"3407",1,27,2013,-9.277,0.508,NA,"547",177
"3408",1,28,2013,-5.591,0.203,NA,"547",172
"3409",1,29,2013,-8.306,0.533,NA,"517",199
"3410",1,30,2013,-15.805,0.635,NA,"514",199
"3411",1,31,2013,-23.54,0.406,NA,"528",206
"3412",2,1,2013,-23.34,0.254,NA,"545",212
"3413",2,2,2013,-19.08,0.356,NA,"560",219
"3414",2,3,2013,-17.845,0.33,NA,"570",254
"3415",2,4,2013,-10.219,1.143,NA,"580",260
"3416",2,5,2013,-9.989,1.067,NA,"600",298
"3417",2,6,2013,-10.09,0.406,NA,"610",292
"3418",2,7,2013,-15.615,0.305,NA,"625",317
"3419",2,8,2013,-8.251,0.686,NA,"630",309
"3420",2,9,2013,-4.089,0.33,NA,"635",302
"3421",2,10,2013,-3.821,0.33,NA,"640",296
