month,day,year,avg.temp,penman.pet,rainfall,discharge,snow.depth
9,23,2016,16.99,2.438,3.81,854,0
9,24,2016,22.055,3.454,4.826,891,0
9,25,2016,15.735,3.48,0,898,0
9,26,2016,12.74,6.858,0,883,0
9,27,2016,10.411,4.166,0,891,0
9,28,2016,11.723,2.438,0,886,0
9,29,2016,12.628,3.277,0,876,0
9,30,2016,15.665,4.267,0,857,0
10,1,2016,17.595,4.013,0,822,0
10,2,2016,19.99,4.877,0,806,0
10,3,2016,20.13,6.706,0.762,793,0
10,4,2016,17.025,2.007,22.123,858,0
10,5,2016,9.928,3.658,0.254,868,0
10,6,2016,6.966,3.226,0,949,0
10,7,2016,3.356,2.337,0,1500,0
10,8,2016,4.773,1.651,0,1560,0
10,9,2016,8.248,4.369,0,1380,0
10,10,2016,15.695,4.318,0,1260,0
10,11,2016,5.747,1.118,0.762,1160,0
10,12,2016,2.523,1.905,0,1070,0
10,13,2016,6.386,2.743,0,1010,0
10,14,2016,12.857,4.318,0,1010,0
10,15,2016,14.189,3.327,0,1010,0
10,16,2016,12.96,4.42,0.508,994,0
10,17,2016,11.35,0.635,7.366,987,0
10,18,2016,9.556,1.295,1.016,973,0
10,19,2016,4.088,1.219,0,945,0
10,20,2016,3.737,0.686,0,819,0
10,21,2016,8.839,2.007,0,581,0
10,22,2016,9.074,2.108,0,369,0
10,23,2016,6.085,1.88,0,281,0
10,24,2016,5.587,1.676,0,456,0
10,25,2016,8.658,2.007,31.013,760,0
10,26,2016,7.457,0.432,0.508,968,0
10,27,2016,10.634,1.219,0,1000,0
10,28,2016,12.885,1.422,0,1100,0
10,29,2016,7.485,1.118,0,1140,0
10,30,2016,3.353,0.889,0,1130,0
10,31,2016,13.102,3.2,0,1110,0
11,1,2016,8.186,0.838,NA,1080,0
11,2,2016,9.339,0.991,NA,1050,0
11,3,2016,10.038,1.448,NA,1080,0
11,4,2016,12.763,2.083,NA,1100,0
11,5,2016,15.003,3.378,NA,1130,0
11,6,2016,15.515,4.318,NA,1140,0
11,7,2016,10.853,2.946,NA,1050,0
11,8,2016,7.214,1.168,NA,955,0
11,9,2016,10.245,3.124,NA,912,0
11,10,2016,9.748,2.896,NA,904,0
11,11,2016,2.229,1.422,NA,898,0
11,12,2016,7.719,3.581,NA,904,0
11,13,2016,11.344,3.378,NA,889,0
11,14,2016,5.173,0.533,NA,836,0
11,15,2016,8.194,2.057,NA,806,0
11,16,2016,8.827,2.362,NA,805,0
11,17,2016,3.22,1.448,NA,800,0
11,18,2016,-1.442,0.94,NA,799,3
11,19,2016,-4.217,0.762,NA,796,43
11,20,2016,-2.327,1.118,NA,755,38
11,21,2016,-0.933,1.753,NA,679,32
11,22,2016,1.408,0.279,NA,666,0
11,23,2016,1.086,0,NA,652,7
11,24,2016,1.558,0,NA,652,4
11,25,2016,2.825,0.381,NA,667,8
11,26,2016,3.061,0.457,NA,700,0
11,27,2016,1.42,0.076,NA,758,0
11,28,2016,3.916,0.356,NA,869,0
11,29,2016,2.813,0.152,NA,934,2
11,30,2016,0.694,0,NA,1260,0
12,1,2016,-0.867,0.356,NA,1880,26
12,2,2016,-2.003,0.559,NA,2250,36
12,3,2016,-1.101,0.737,NA,2270,10
12,4,2016,-1.306,0.254,NA,2090,10
12,5,2016,-1.933,0.305,NA,1850,38
12,6,2016,-5.975,0.533,NA,1590,58
12,7,2016,-9.543,0.432,NA,1110,58
12,8,2016,-11.53,0.483,NA,742,87
12,9,2016,-17.69,0.305,NA,639,85
12,10,2016,-18.57,0.203,NA,560,55
12,11,2016,-15.305,0.203,NA,600,56
12,12,2016,-17.975,0.381,NA,740,100
12,13,2016,-16.425,0.635,NA,773,117
12,14,2016,-18.555,0.61,NA,691,109
12,15,2016,-20.26,0.33,NA,638,102
12,16,2016,-17.09,0.229,NA,650,101
12,17,2016,-23.595,0.33,NA,677,126
12,18,2016,-21.86,0.584,NA,713,130
12,19,2016,-8.404,1.219,NA,768,126
12,20,2016,-1.558,1.245,NA,817,124
12,21,2016,-1.357,0.864,NA,849,114
12,22,2016,-2.073,0.965,NA,898,111
12,23,2016,-2.484,0.813,NA,910,105
12,24,2016,-8.576,0.66,NA,935,90
12,25,2016,-1.136,0.356,NA,990,89
12,26,2016,-3.806,1.016,NA,1050,71
12,27,2016,-8.86,0.432,NA,1070,60
12,28,2016,-2.392,0.635,NA,1080,67
12,29,2016,-5.042,0.838,NA,1070,58
12,30,2016,-6.024,0.432,NA,1060,55
12,31,2016,-8.556,0.711,NA,1050,67
1,1,2017,-5.922,0.711,NA,1030,65
1,2,2017,-8.206,0.178,NA,998,67
1,3,2017,-17.15,0.635,NA,978,219
1,4,2017,-22.775,0.203,NA,965,281
1,5,2017,-24.59,0.127,NA,950,273
1,6,2017,-21.4,0.178,NA,940,266
1,7,2017,-21.43,0.178,NA,930,261
1,8,2017,-17.91,0.533,NA,920,256
1,9,2017,-16.225,0.229,NA,910,263
1,10,2017,-15.785,0.483,NA,900,262
1,11,2017,-19.59,0.305,NA,895,311
1,12,2017,-21.67,0.584,NA,890,317
1,13,2017,-21.5,0.483,NA,880,307
1,14,2017,-13.895,0.406,NA,850,301
1,15,2017,-9.9,0.737,NA,840,295
1,16,2017,-8.113,0.406,NA,836,287
1,17,2017,-9.427,0.635,NA,830,282
1,18,2017,-2.248,0.94,NA,820,277
1,19,2017,-0.294,0.432,NA,810,272
1,20,2017,2.507,0.127,NA,710,255
1,21,2017,2.22,0.127,NA,565,217
1,22,2017,0.643,0.025,NA,468,192
1,23,2017,0.221,0.432,NA,449,194
1,24,2017,-2.017,0.381,NA,568,145
1,25,2017,-4.003,0.33,NA,703,150
1,26,2017,-7.906,0.508,NA,786,157
1,27,2017,-5.876,0.762,NA,921,159
1,28,2017,-3.051,0.508,NA,1040,157
1,29,2017,-3.802,0.279,NA,1130,158
1,30,2017,0.356,0.762,NA,1150,162
1,31,2017,-5.806,1.321,NA,1150,138
2,1,2017,-13.91,0.762,NA,1140,138
2,2,2017,-14.35,0.686,NA,1140,101
2,3,2017,-10.562,0.889,NA,1140,99
2,4,2017,-7.164,1.016,NA,1090,98
2,5,2017,-12.295,0.508,NA,1040,100
2,6,2017,-9.203,0.762,NA,967,100
2,7,2017,-15.595,0.635,NA,890,142
2,8,2017,-18.655,0.432,NA,851,143
2,9,2017,-12.719,1.372,NA,836,140
2,10,2017,0.674,2.057,NA,816,138
2,11,2017,-2.083,0.686,NA,811,69
2,12,2017,-0.986,1.651,NA,826,70
2,13,2017,1.206,1.27,NA,849,68
2,14,2017,-2.903,1.93,NA,854,66
2,15,2017,-2.92,1.499,NA,853,63
2,16,2017,3.002,0.914,NA,870,62
2,17,2017,6.288,1.803,NA,930,47
2,18,2017,4.444,0.864,NA,1070,0
2,19,2017,8.029,2.591,NA,1600,0
2,20,2017,6.509,0.813,NA,2540,0
2,21,2017,4.579,1.016,NA,3820,0
2,22,2017,1.093,0.305,NA,4720,0
2,23,2017,-3.422,1.092,NA,5400,2
2,24,2017,-6.329,1.448,NA,5660,0
2,25,2017,-4.987,0.711,NA,5580,0
2,26,2017,-8.772,0.94,NA,5000,0
2,27,2017,-2.938,1.346,NA,4270,18
2,28,2017,-4.262,1.143,NA,3540,15
3,1,2017,-7.587,0.864,NA,3120,14
3,2,2017,-10.581,1.067,NA,2770,11
3,3,2017,-5.756,1.905,NA,2500,9
3,4,2017,1.83,2.921,NA,2280,0
3,5,2017,6.284,2.515,NA,2190,0
3,6,2017,5.969,3.632,NA,2300,0
3,7,2017,-4.126,2.235,NA,2390,0
3,8,2017,-7.03,2.21,NA,2470,0
3,9,2017,-12.735,1.448,NA,2310,0
3,10,2017,-15.815,0.991,NA,1810,0
3,11,2017,-12.077,1.448,NA,1260,0
3,12,2017,-10.95,0.711,NA,1090,0
3,13,2017,-11.928,1.194,NA,1200,16
3,14,2017,-9.138,1.803,NA,1430,13
3,15,2017,-4.383,2.616,NA,1470,10
3,16,2017,1.322,2.184,NA,1500,0
3,17,2017,0.441,1.067,NA,1520,0
3,18,2017,-2.192,1.676,NA,1480,0
3,19,2017,8.963,4.267,NA,1520,0
3,20,2017,3.653,3.15,NA,1600,0
3,21,2017,-5.533,2.21,NA,1650,0
3,22,2017,-2.95,2.489,NA,1620,0
3,23,2017,3.883,1.93,NA,1520,0
3,24,2017,0.969,1.346,NA,1430,0
3,25,2017,1.663,1.27,NA,1380,0
3,26,2017,5.099,1.041,NA,1370,0
3,27,2017,7.121,2.718,NA,1350,0
3,28,2017,7.091,2.438,NA,1310,0
3,29,2017,9.174,4.496,NA,1270,0
3,30,2017,7.973,3.277,NA,1240,0
3,31,2017,6.393,3.404,NA,1230,0
4,1,2017,9.739,2.565,0,1220,0
4,2,2017,10.629,3.861,0,1220,0
4,3,2017,8.102,3.734,0,1180,0
4,4,2017,9.068,3.734,0,1160,0
4,5,2017,5.174,4.013,0.254,1150,0
4,6,2017,5.447,4.013,0,1160,0
4,7,2017,9.902,7.264,0,1170,0
4,8,2017,14.685,5.791,0,1200,0
4,9,2017,4.247,3.378,0,1270,0
4,10,2017,2.436,4.699,0,1400,0
4,11,2017,4.584,4.496,0,1510,0
4,12,2017,11.878,5.359,0,1530,0
4,13,2017,11.133,5.563,0,1490,0
4,14,2017,17.305,5.817,0,1440,0
4,15,2017,13.43,5.334,0,1430,0
4,16,2017,9.169,6.96,0,1410,0
4,17,2017,4.359,3.937,2.642,1360,0
4,18,2017,5.436,1.168,16.154,1470,0
4,19,2017,5.26,1.854,0.254,1630,0
4,20,2017,9.247,3.15,3.962,2550,0
4,21,2017,9.849,4.648,0,2870,0
4,22,2017,12.319,7.137,0,3070,0
4,23,2017,3.839,2.261,0.533,3100,0
4,24,2017,6.921,2.083,0,2930,0
4,25,2017,1.791,1.448,0,2640,0
4,26,2017,-1.099,0.914,0,2440,0
4,27,2017,1.013,3.429,1.321,2300,59
4,28,2017,4.444,5.055,0,2230,37
4,29,2017,6.786,5.105,0,2190,0
4,30,2017,10.287,6.528,0,2160,0
5,1,2017,9.808,6.02,0,2100,0
5,2,2017,12.744,5.258,0,2040,0
5,3,2017,13.501,4.699,1.854,2000,0
5,4,2017,13.862,6.655,0,1970,0
5,5,2017,17.815,9.83,0,1930,0
5,6,2017,14.369,7.823,0,1910,0
5,7,2017,17.97,9.22,0,1910,0
5,8,2017,16.665,6.731,0,1940,0
5,9,2017,13.511,7.264,0,1930,0
5,10,2017,11.332,6.121,0,1880,0
5,11,2017,11.323,5.918,0,1770,0
5,12,2017,17.61,6.858,0,1650,0
5,13,2017,19.955,10.16,0,1520,0
5,14,2017,22.45,8.992,0,1390,0
5,15,2017,19.56,8.052,0,1280,0
5,16,2017,15.08,1.956,7.163,1230,0
5,17,2017,11.705,2.794,0,1200,0
5,18,2017,11.619,8.407,0,1180,0
5,19,2017,9.554,5.207,0,1210,0
5,20,2017,7.526,2.565,11.913,1280,0
5,21,2017,7.729,2.311,0.533,1330,0
5,22,2017,10.239,3.556,0,1330,0
5,23,2017,10.194,2.896,0.254,1340,0
5,24,2017,10.887,5.664,0,1350,0
5,25,2017,15.76,5.944,0,1330,0
5,26,2017,16.135,7.798,0,1310,0
5,27,2017,18.6,9.703,0,1290,0
5,28,2017,15.975,6.401,3.454,1290,0
5,29,2017,12.56,2.845,1.321,1370,0
5,30,2017,12.444,4.343,0,1390,0
5,31,2017,15.619,8.788,0,1390,0
6,1,2017,19.46,10.693,0,1380,0
6,2,2017,25.61,12.878,0,1320,0
6,3,2017,24.46,10.998,0,1130,0
6,4,2017,21.685,11.227,0,963,0
6,5,2017,21.14,8.585,0,911,0
6,6,2017,24.66,10.82,0,905,0
6,7,2017,22.045,7.417,1.067,922,0
6,8,2017,19.899,7.061,0,980,0
6,9,2017,24.875,11.201,1.778,1020,0
6,10,2017,23.76,10.389,0,1030,0
6,11,2017,22.955,7.899,4.826,1090,0
6,12,2017,18.776,7.925,0,1080,0
6,13,2017,19.955,3.861,34.569,1220,0
6,14,2017,21.985,9.195,0,1280,0
6,15,2017,21.07,8.077,0,1850,0
6,16,2017,20.475,5.664,0,2530,0
6,17,2017,18.155,3.734,2.794,2710,0
6,18,2017,17.565,4.572,0,2610,0
6,19,2017,17.78,6.121,0,2360,0
6,20,2017,15.96,6.274,0,2090,0
6,21,2017,23.085,9.474,0,1850,0
6,22,2017,19.295,8.89,0,1670,0
6,23,2017,14.885,5.639,0,1550,0
6,24,2017,12.254,4.47,0,1460,0
6,25,2017,13.26,6.426,0,1460,0
6,26,2017,14.594,6.655,0,1490,0
6,27,2017,18.945,10.16,4.826,1500,0
6,28,2017,18.08,3.023,7.62,1540,0
6,29,2017,19.775,3.404,0,1550,0
6,30,2017,16.71,3.632,0,1600,0
7,1,2017,17.935,3.835,0,1590,0
7,2,2017,16.33,6.299,0,1570,0
7,3,2017,20.71,7.493,0,1530,0
7,4,2017,26.72,10.77,5.08,1500,0
7,5,2017,25.985,8.306,0,1450,0
7,6,2017,23.35,9.449,0.762,1270,0
7,7,2017,20.51,7.493,0,1130,0
7,8,2017,22.275,7.341,0,1020,0
7,9,2017,23.95,6.35,1.27,909,0
7,10,2017,21.995,7.366,0,828,0
7,11,2017,25.465,8.179,0,789,0
7,12,2017,18.795,2.896,0,778,0
7,13,2017,16.21,3.023,0,767,0
7,14,2017,19.935,8.28,0,755,0
7,15,2017,20.74,7.239,0,713,0
7,16,2017,20.355,8.458,0,669,0
7,17,2017,27.29,7.518,0,606,0
7,18,2017,20.96,5.639,5.588,581,0
7,19,2017,22.235,5.588,0,566,0
7,20,2017,23.015,7.087,0,581,0
7,21,2017,27.84,7.163,0.762,565,0
7,22,2017,22.855,8.255,4.064,613,0
7,23,2017,19.56,4.521,0,633,0
7,24,2017,22.05,7.137,0,669,0
7,25,2017,23.265,3.912,0,687,0
7,26,2017,21.975,6.883,0,678,0
7,27,2017,20.975,5.41,0,624,0
7,28,2017,21.879,6.909,0.254,566,0
7,29,2017,24.695,8.001,0,540,0
7,30,2017,25.71,6.121,0,527,0
7,31,2017,25.525,8.382,4.826,499,0
8,1,2017,22.17,6.375,0,484,0
8,2,2017,19.035,4.166,22.123,523,0
8,3,2017,17.455,4.039,3.048,561,0
8,4,2017,18.17,5.817,0,527,0
8,5,2017,19.82,4.267,0,560,0
8,6,2017,19.085,4.75,0,557,0
8,7,2017,19.16,5.766,0,540,0
8,8,2017,21.95,6.96,0,528,0
8,9,2017,20.7,4.064,3.302,544,0
8,10,2017,19.61,5.74,0,553,0
8,11,2017,18.14,5.232,0,567,0
8,12,2017,18.525,4.394,0,589,0
8,13,2017,18.63,1.803,23.393,694,0
8,14,2017,18.82,3.429,0,681,0
8,15,2017,17.513,3.81,0,803,0
8,16,2017,18.81,0.787,5.842,1310,0
8,17,2017,20.79,5.359,0.254,1590,0
8,18,2017,21.17,4.394,0,1630,0
8,19,2017,21.315,6.274,0,1600,0
8,20,2017,19.8,5.08,0,1460,0
8,21,2017,18.18,4.166,0,1290,0
8,22,2017,16.766,6.909,0,1180,0
8,23,2017,16.723,5.537,0,1070,0
8,24,2017,19.2,5.69,0,985,0
8,25,2017,17.875,2.032,0,877,0
8,26,2017,17.445,1.422,0.254,771,0
8,27,2017,18.56,4.013,0,744,0
8,28,2017,19.281,5.969,0,709,0
8,29,2017,22.73,6.807,0,654,0
8,30,2017,20.885,5.994,0,623,0
8,31,2017,19.72,6.858,0,604,0
9,1,2017,18.23,1.956,2.54,638,0
9,2,2017,20.65,5.74,0,670,0
9,3,2017,23.325,7.29,0,724,0
9,4,2017,16.835,5.41,0.762,791,0
9,5,2017,13.507,6.071,0,813,0
9,6,2017,12.014,3.912,0,824,0
9,7,2017,19.51,7.366,0,815,0
9,8,2017,14.399,5.817,0,779,0
9,9,2017,18.61,6.68,0,714,0
9,10,2017,23.795,7.29,0,628,0
9,11,2017,20.67,5.639,0,540,0
9,12,2017,24.365,7.061,0,527,0
9,13,2017,22.405,3.607,0,543,0
9,14,2017,18.49,2.997,0,559,0
9,15,2017,13.595,0.889,6.604,552,0
9,16,2017,10.75,1.092,0,598,0
9,17,2017,12.052,4.089,0,622,0
9,18,2017,16.425,4.242,0,631,0
9,19,2017,20.13,2.896,11.684,644,0
9,20,2017,16.81,5.613,0.254,668,0
9,21,2017,18.641,6.934,0,697,0
9,22,2017,22.07,3.861,0,824,0
9,23,2017,13.405,1.676,7.62,851,0
9,24,2017,12.055,0.508,24.409,924,0
9,25,2017,10.375,0.914,2.54,822,0
9,26,2017,9.887,1.143,13.462,1230,0
9,27,2017,14.822,3.886,0,1310,0
9,28,2017,13.847,2.286,0,1460,0
9,29,2017,9.241,3.073,0,1550,0
9,30,2017,13.8,4.293,0,1520,0
10,1,2017,14.865,1.905,6.858,1510,0
10,2,2017,12.975,1.981,5.334,1480,0
10,3,2017,12.216,3.048,0.508,1660,0
10,4,2017,10.562,3.556,0,2020,0
10,5,2017,11.251,2.261,0,2270,0
10,6,2017,9.432,2.134,0,2350,0
10,7,2017,15.369,6.096,0,2350,0
10,8,2017,12.136,4.47,0,2280,0
10,9,2017,4.734,2.845,0,2130,0
10,10,2017,8.107,4.089,0,2000,0
10,11,2017,8.95,4.724,0,1940,0
10,12,2017,13.779,5.258,0,1890,0
10,13,2017,6.925,2.565,0,1850,0
10,14,2017,6.694,1.194,7.366,1830,0
10,15,2017,4.779,1.321,0,1770,0
10,16,2017,11.281,4.394,0,1730,0
10,17,2017,14.217,5.309,0,1710,0
10,18,2017,11.462,5.359,0,1710,0
10,19,2017,13.809,5.461,0,1750,0
10,20,2017,19.225,5.639,0,1860,0
10,21,2017,14.955,3.48,0,2010,0
10,22,2017,11.227,5.055,0,2090,0
10,23,2017,7.821,3.759,0,1960,0
10,24,2017,4.844,3.023,0,1830,0
10,25,2017,9.211,2.591,0,1740,0
10,26,2017,5.012,2.159,0,1550,0
10,27,2017,-4.488,1.092,0,1370,20
10,28,2017,-3.606,0.635,0,1300,18
10,29,2017,6.353,2.438,0,1340,17
10,30,2017,-0.802,1.651,0.254,1330,0
10,31,2017,-4.108,1.397,0,1250,0
11,1,2017,0.109,0.61,NA,1220,0
11,2,2017,-1.259,0.533,NA,1220,71
11,3,2017,-1.853,0.61,NA,1270,15
11,4,2017,0.207,0.229,NA,1380,92
11,5,2017,-4.94,1.067,NA,1350,106
11,6,2017,-7.069,0.584,NA,1260,102
11,7,2017,-8.172,1.041,NA,1200,10
11,8,2017,-8.495,0.432,NA,982,8
11,9,2017,-12.835,0.686,NA,808,39
11,10,2017,-9.071,1.346,NA,681,35
11,11,2017,-3.342,0.787,NA,494,26
11,12,2017,-3.182,0.533,NA,476,27
11,13,2017,2.756,1.473,NA,551,28
11,14,2017,2.948,0.152,NA,721,0
11,15,2017,-2.15,1.168,NA,861,0
11,16,2017,-2.221,0.965,NA,817,0
11,17,2017,-1.912,1.092,NA,725,0
11,18,2017,-7.28,0.914,NA,666,0
11,19,2017,-1.419,1.168,NA,620,0
11,20,2017,4.243,3.327,NA,632,0
11,21,2017,-7.392,1.346,NA,569,0
11,22,2017,-6.57,1.168,NA,618,0
11,23,2017,1.159,1.524,NA,612,0
11,24,2017,5.683,1.651,NA,514,0
11,25,2017,-1.938,0.533,NA,570,0
11,26,2017,-1.331,0.381,NA,738,0
11,27,2017,5.796,2.489,NA,862,0
11,28,2017,1.019,2.896,NA,849,0
11,29,2017,3.353,3.861,NA,776,0
11,30,2017,3.208,1.803,NA,722,0
12,1,2017,1.516,0.991,NA,678,0
12,2,2017,1.438,1.372,NA,636,0
12,3,2017,0.919,0.889,NA,621,0
12,4,2017,-3.382,0.737,NA,611,0
12,5,2017,-10.05,0.813,NA,592,86
12,6,2017,-10.604,0.991,NA,518,75
12,7,2017,-9.97,0.737,NA,355,67
12,8,2017,-3.825,0.787,NA,250,63
12,9,2017,-6.616,0.864,NA,310,34
12,10,2017,-4.844,0.457,NA,511,32
12,11,2017,-6.157,1.549,NA,590,52
12,12,2017,-5.793,0.965,NA,591,34
12,13,2017,-2.714,1.067,NA,595,37
12,14,2017,-6.4,0.178,NA,571,33
12,15,2017,-4.424,0.279,NA,543,49
12,16,2017,-3.456,0.076,NA,529,91
12,17,2017,-2.818,0.051,NA,521,93
12,18,2017,0.261,0.432,NA,536,90
12,19,2017,-5.152,1.118,NA,546,109
12,20,2017,-10.39,0.279,NA,539,102
12,21,2017,-15.88,0.305,NA,528,118
12,22,2017,-13.782,0.61,NA,511,120
12,23,2017,-11.219,0.686,NA,486,136
12,24,2017,-17.465,0.254,NA,452,127
12,25,2017,-22.685,0.406,NA,441,124
12,26,2017,-24.37,0.203,NA,438,119
12,27,2017,-20.635,0.457,NA,438,116
12,28,2017,-19.06,0.508,NA,442,114
12,29,2017,-23.41,0.229,NA,452,125
12,30,2017,-28.795,0.152,NA,469,122
12,31,2017,-27.125,0.152,NA,479,120
1,1,2018,-24.12,0.178,NA,483,118
1,2,2018,-16.64,0.965,NA,485,116
1,3,2018,-20.54,0.279,NA,487,121
1,4,2018,-20.145,0.229,NA,489,139
1,5,2018,-23.82,0.178,NA,494,145
1,6,2018,-15.03,0.965,NA,509,143
1,7,2018,-3.904,0.737,NA,529,138
1,8,2018,-2.761,0.406,NA,537,134
1,9,2018,-0.102,0.991,NA,542,132
1,10,2018,-7.877,1.524,NA,539,155
1,11,2018,-21.345,0.406,NA,521,214
1,12,2018,-24.07,0.152,NA,502,217
1,13,2018,-22.87,0.229,NA,484,212
1,14,2018,-14.415,0.737,NA,468,209
1,15,2018,-22.24,0.305,NA,453,221
1,16,2018,-20.61,0.508,NA,440,221
1,17,2018,-7.492,1.88,NA,435,182
1,18,2018,-2.411,0.864,NA,435,174
1,19,2018,1.356,0.737,NA,441,169
1,20,2018,0.088,0.508,NA,452,137
1,21,2018,-4.861,0.279,NA,466,137
1,22,2018,-3.757,0.457,NA,480,137
1,23,2018,-5.741,0.254,NA,489,139
1,24,2018,-4.94,0.33,NA,488,152
1,25,2018,-3.804,0.406,NA,480,156
1,26,2018,-2.72,0.838,NA,475,156
1,27,2018,-11.5,1.016,NA,475,154
1,28,2018,-17.895,0.356,NA,475,153
1,29,2018,-17.545,0.279,NA,475,152
1,30,2018,-7.462,1.981,NA,475,151
1,31,2018,-11.346,1.27,NA,475,146
2,1,2018,-19.455,0.381,NA,475,149
2,2,2018,-15.215,0.635,NA,475,148
2,3,2018,-16.64,0.787,NA,475,147
2,4,2018,-21.16,0.457,NA,475,201
2,5,2018,-18.165,0.457,NA,475,196
2,6,2018,-18.27,0.432,NA,475,187
2,7,2018,-18.895,0.33,NA,475,196
2,8,2018,-21.35,0.152,NA,475,193
2,9,2018,-20.755,0.305,NA,473,190
2,10,2018,-17.16,0.635,NA,458,187
2,11,2018,-15.68,0.686,NA,435,184
2,12,2018,-20.155,0.305,NA,420,181
2,13,2018,-8.214,1.575,NA,418,179
2,14,2018,-2.159,1.981,NA,418,175
2,15,2018,-8.792,1.981,NA,418,170
2,16,2018,-10.679,1.93,NA,418,175
2,17,2018,-7.392,1.245,NA,418,169
2,18,2018,-9.947,0.762,NA,418,165
2,19,2018,-14.415,0.737,NA,418,243
2,20,2018,-14.31,0.686,NA,418,241
2,21,2018,-15.295,0.813,NA,418,251
2,22,2018,-10.605,1.219,NA,418,245
2,23,2018,-10.656,0.813,NA,419,267
2,24,2018,-13.706,0.508,NA,422,280
2,25,2018,-7.871,1.27,NA,429,360
2,26,2018,-6.029,1.727,NA,440,345
2,27,2018,-7.836,0.787,NA,451,369
2,28,2018,-8.662,1.143,NA,454,360
3,1,2018,-7.181,0.94,NA,454,352
3,2,2018,-4.212,1.473,NA,455,345
3,3,2018,3.223,3.15,NA,455,348
3,4,2018,3.542,2.388,NA,456,272
3,5,2018,0.237,0.686,NA,458,236
3,6,2018,-9.096,1.651,NA,465,295
3,7,2018,-12.626,0.787,NA,476,289
3,8,2018,-9.383,0.889,NA,493,286
3,9,2018,-8.214,1.245,NA,517,285
3,10,2018,-0.822,1.6,NA,564,342
3,11,2018,-4.8,1.219,NA,605,341
3,12,2018,-7.303,1.473,NA,619,344
3,13,2018,-6.665,1.626,NA,628,291
3,14,2018,-4.054,1.702,NA,640,289
3,15,2018,-5.143,2.057,NA,652,286
3,16,2018,-1.874,2.565,NA,670,282
3,17,2018,-5.163,1.626,NA,692,277
3,18,2018,0.994,0.94,NA,745,276
3,19,2018,1.992,0.711,NA,813,276
3,20,2018,-1.024,0.914,NA,883,351
3,21,2018,0.637,0.864,NA,949,366
3,22,2018,2.014,1.448,NA,1060,250
3,23,2018,1.17,2.311,NA,1210,248
3,24,2018,-0.197,2.184,NA,1420,304
3,25,2018,0.723,1.981,NA,1640,392
3,26,2018,-0.321,0.737,NA,1780,396
3,27,2018,2.844,2.845,NA,1880,275
3,28,2018,0.617,2.134,NA,2090,140
3,29,2018,-4.001,1.803,NA,2310,119
3,30,2018,-8.192,1.626,NA,2420,119
3,31,2018,-11.725,1.448,NA,2410,194
4,1,2018,-8.846,2.261,0,2250,206
4,2,2018,-7.093,1.295,0,1990,199
4,3,2018,-11.087,1.422,0,1730,231
4,4,2018,-8.108,2.057,0,1500,224
4,5,2018,-6.506,1.372,1.27,1320,218
4,6,2018,-11.321,1.93,0,1190,257
4,7,2018,-9.986,1.499,0.254,1100,248
4,8,2018,-6.033,1.143,0,1060,244
4,9,2018,-3.363,1.372,1.778,1050,279
4,10,2018,0.983,2.616,0,1050,276
4,11,2018,1.291,1.473,0.508,1090,209
4,12,2018,2.204,1.346,0,1200,227
4,13,2018,0.589,3.632,0,1640,195
4,14,2018,-0.856,3.759,0,2460,186
4,15,2018,-1.561,2.972,0,3180,177
4,16,2018,-1.309,3.175,0,3650,171
4,17,2018,2.095,3.277,0,3840,140
4,18,2018,5.672,4.47,0,4100,104
4,19,2018,5.923,4.089,0,4550,0
4,20,2018,7.394,4.953,0,4310,0
4,21,2018,8.646,5.283,0,3850,0
4,22,2018,10.849,7.214,0,3470,0
4,23,2018,11.701,5.69,0,3140,0
4,24,2018,5.916,5.08,1.524,2890,0
4,25,2018,9.185,7.341,0,2640,0
4,26,2018,10.127,7.595,0,2470,0
4,27,2018,6.974,5.69,0,2340,0
4,28,2018,6.162,5.512,0,2240,0
4,29,2018,14.591,9.703,0,2140,0
4,30,2018,15.639,9.398,0.508,2060,0
5,1,2018,5.277,1.93,0,2010,0
5,2,2018,11.759,5.994,0,1980,0
5,3,2018,13.89,6.274,0,1950,0
5,4,2018,17.206,10.338,0,1770,0
5,5,2018,21.01,9.957,0,1590,0
5,6,2018,16.977,8.077,0,1510,0
5,7,2018,19.586,8.687,0,1390,0
5,8,2018,16.6,2.083,7.874,1280,0
5,9,2018,12.514,4.089,0,1230,0
5,10,2018,4.94,4.648,0,1250,0
5,11,2018,9.113,6.121,0,1430,0
5,12,2018,15.8,5.486,0,1570,0
5,13,2018,18.265,7.391,0,1520,0
5,14,2018,20.265,8.077,0,1390,0
5,15,2018,20.105,11.481,0,1290,0
5,16,2018,24.385,11.278,0,1210,0
5,17,2018,16.345,3.454,27.965,1120,0
5,18,2018,15.358,4.115,0,1060,0
5,19,2018,12.118,8.509,0,1110,0
5,20,2018,12.579,5.994,0,1180,0
5,21,2018,17.07,6.02,0,1320,0
5,22,2018,18.698,6.807,0,1410,0
5,23,2018,22.915,7.061,0,1440,0
5,24,2018,27.115,9.119,0,1390,0
5,25,2018,26.115,9.246,0.254,1340,0
5,26,2018,25.405,9.779,0,1300,0
5,27,2018,22.68,5.232,5.588,1230,0
5,28,2018,24.15,8.484,0,1180,0
5,29,2018,26.215,10.236,0,1160,0
5,30,2018,21.3,4.166,0.254,1150,0
5,31,2018,20.971,6.579,1.702,1150,0
6,1,2018,21.06,7.595,2.311,1150,0
6,2,2018,16.515,3.734,9.576,1200,0
